Suit_1,Suit_2,Suit_3,Suit_4,Pr_suit_1,Pr_suit_2,Pr_suit_3,Pr_suit_4,Pr_10_1,Pr_10_2,Pr_10_3,Pr_10_4
10.0,9.0,0.0,2.0,0.246,0.739,0.01,0.004,1.0,1.0,0.0,0.0
10.0,9.0,0.0,3.0,0.246,0.737,0.014,0.004,1.0,1.0,0.0,0.0
10.0,9.0,0.0,4.0,0.244,0.733,0.02,0.003,1.0,1.0,0.0,0.0
10.0,9.0,0.0,5.0,0.242,0.727,0.028,0.002,1.0,1.0,0.0,0.0
10.0,9.0,0.0,6.0,0.239,0.717,0.042,0.001,1.0,1.0,0.0,0.0
10.0,9.0,0.0,7.0,0.233,0.7,0.066,0.001,1.0,1.0,0.0,0.0
10.0,9.0,0.0,8.0,0.223,0.668,0.109,0.0,1.0,1.0,0.0,0.0
10.0,9.0,0.0,9.0,0.2,0.6,0.2,0.0,1.0,1.0,0.0,0.0
10.0,9.0,0.0,10.0,0.143,0.429,0.429,0.0,1.0,1.0,0.0,0.0
10.0,9.0,1.0,0.0,0.247,0.741,0.005,0.007,1.0,1.0,0.0,0.0
10.0,9.0,1.0,1.0,0.247,0.74,0.007,0.007,1.0,1.0,0.0,0.0
10.0,9.0,1.0,2.0,0.246,0.739,0.009,0.006,1.0,1.0,0.0,0.0
10.0,9.0,1.0,3.0,0.246,0.737,0.013,0.005,1.0,1.0,0.0,0.0
10.0,9.0,1.0,4.0,0.244,0.733,0.018,0.004,1.0,1.0,0.0,0.0
10.0,9.0,1.0,5.0,0.243,0.728,0.027,0.003,1.0,1.0,0.0,0.0
10.0,9.0,1.0,6.0,0.239,0.718,0.041,0.002,1.0,1.0,0.0,0.0
10.0,9.0,1.0,7.0,0.234,0.701,0.065,0.001,1.0,1.0,0.0,0.0
10.0,9.0,1.0,8.0,0.223,0.668,0.108,0.0,1.0,1.0,0.0,0.0
10.0,9.0,1.0,9.0,0.2,0.6,0.2,0.0,1.0,1.0,0.0,0.0
10.0,9.0,1.0,10.0,0.143,0.429,0.429,0.0,1.0,1.0,0.0,0.0
10.0,9.0,2.0,0.0,0.246,0.739,0.004,0.01,1.0,1.0,0.0,0.0
10.0,9.0,2.0,1.0,0.246,0.739,0.006,0.009,1.0,1.0,0.0,0.0
10.0,9.0,2.0,2.0,0.246,0.738,0.008,0.008,1.0,1.0,0.0,0.0
10.0,9.0,2.0,3.0,0.245,0.736,0.012,0.007,1.0,1.0,0.0,0.0
10.0,9.0,2.0,4.0,0.244,0.733,0.017,0.006,1.0,1.0,0.0,0.0
10.0,9.0,2.0,5.0,0.243,0.728,0.026,0.004,1.0,1.0,0.0,0.0
10.0,9.0,2.0,6.0,0.239,0.718,0.039,0.003,1.0,1.0,0.0,0.0
10.0,9.0,2.0,7.0,0.234,0.701,0.063,0.002,1.0,1.0,0.0,0.0
10.0,9.0,2.0,8.0,0.223,0.669,0.108,0.001,1.0,1.0,0.0,0.0
10.0,9.0,2.0,9.0,0.2,0.6,0.2,0.0,1.0,1.0,0.0,0.0
10.0,9.0,2.0,10.0,0.143,0.429,0.429,0.0,1.0,1.0,0.0,0.0
10.0,9.0,3.0,0.0,0.246,0.737,0.004,0.014,1.0,1.0,0.0,0.0
10.0,9.0,3.0,1.0,0.246,0.737,0.005,0.013,1.0,1.0,0.0,0.0
10.0,9.0,3.0,2.0,0.245,0.736,0.007,0.012,1.0,1.0,0.0,0.0
10.0,9.0,3.0,3.0,0.245,0.735,0.01,0.01,1.0,1.0,0.0,0.0
10.0,9.0,3.0,4.0,0.244,0.732,0.015,0.008,1.0,1.0,0.0,0.0
10.0,9.0,3.0,5.0,0.243,0.728,0.023,0.007,1.0,1.0,0.0,0.0
10.0,9.0,3.0,6.0,0.24,0.719,0.037,0.004,1.0,1.0,0.0,0.0
10.0,9.0,3.0,7.0,0.234,0.702,0.061,0.002,1.0,1.0,0.0,0.0
10.0,9.0,3.0,8.0,0.223,0.669,0.107,0.001,1.0,1.0,0.0,0.0
10.0,9.0,3.0,9.0,0.2,0.6,0.2,0.0,1.0,1.0,0.0,0.0
10.0,9.0,3.0,10.0,0.143,0.429,0.429,0.0,1.0,1.0,0.0,0.0
10.0,9.0,4.0,0.0,0.244,0.733,0.003,0.02,1.0,1.0,0.0,0.0
10.0,9.0,4.0,1.0,0.244,0.733,0.004,0.018,1.0,1.0,0.0,0.0
10.0,9.0,4.0,2.0,0.244,0.733,0.006,0.017,1.0,1.0,0.0,0.0
10.0,9.0,4.0,3.0,0.244,0.732,0.008,0.015,1.0,1.0,0.0,0.0
10.0,9.0,4.0,4.0,0.243,0.73,0.013,0.013,1.0,1.0,0.0,0.0
10.0,9.0,4.0,5.0,0.242,0.727,0.021,0.01,1.0,1.0,0.0,0.0
10.0,9.0,4.0,6.0,0.24,0.719,0.034,0.007,1.0,1.0,0.0,0.0
10.0,9.0,4.0,7.0,0.234,0.703,0.059,0.004,1.0,1.0,0.0,0.0
10.0,9.0,4.0,8.0,0.223,0.67,0.105,0.001,1.0,1.0,0.0,0.0
10.0,9.0,4.0,9.0,0.2,0.6,0.2,0.0,1.0,1.0,0.0,0.0
10.0,9.0,4.0,10.0,0.143,0.429,0.429,0.0,1.0,1.0,0.0,0.0
10.0,9.0,5.0,0.0,0.242,0.727,0.002,0.028,1.0,1.0,0.0,0.0
10.0,9.0,5.0,1.0,0.243,0.728,0.003,0.027,1.0,1.0,0.0,0.0
10.0,9.0,5.0,2.0,0.243,0.728,0.004,0.026,1.0,1.0,0.0,0.0
10.0,9.0,5.0,3.0,0.243,0.728,0.007,0.023,1.0,1.0,0.0,0.0
10.0,9.0,5.0,4.0,0.242,0.727,0.01,0.021,1.0,1.0,0.0,0.0
10.0,9.0,5.0,5.0,0.241,0.724,0.017,0.017,1.0,1.0,0.0,0.0
10.0,9.0,5.0,6.0,0.239,0.718,0.03,0.013,1.0,1.0,0.0,0.0
10.0,9.0,5.0,7.0,0.235,0.704,0.054,0.008,1.0,1.0,0.0,0.0
10.0,9.0,5.0,8.0,0.224,0.672,0.102,0.003,1.0,1.0,0.0,0.0
10.0,9.0,5.0,9.0,0.2,0.6,0.2,0.0,1.0,1.0,0.0,0.0
10.0,9.0,5.0,10.0,0.143,0.429,0.429,0.0,1.0,1.0,0.0,0.0
10.0,9.0,6.0,0.0,0.239,0.717,0.001,0.042,1.0,1.0,0.0,0.0
10.0,9.0,6.0,1.0,0.239,0.718,0.002,0.041,1.0,1.0,0.0,0.0
10.0,9.0,6.0,2.0,0.239,0.718,0.003,0.039,1.0,1.0,0.0,0.0
10.0,9.0,6.0,3.0,0.24,0.719,0.004,0.037,1.0,1.0,0.0,0.0
10.0,9.0,6.0,4.0,0.24,0.719,0.007,0.034,1.0,1.0,0.0,0.0
10.0,9.0,6.0,5.0,0.239,0.718,0.013,0.03,1.0,1.0,0.0,0.0
10.0,9.0,6.0,6.0,0.238,0.714,0.024,0.024,1.0,1.0,0.0,0.0
10.0,9.0,6.0,7.0,0.234,0.703,0.047,0.016,1.0,1.0,0.0,0.0
10.0,9.0,6.0,8.0,0.224,0.673,0.096,0.006,1.0,1.0,0.0,0.0
10.0,9.0,6.0,9.0,0.2,0.6,0.2,0.0,1.0,1.0,0.0,0.0
10.0,9.0,6.0,10.0,0.143,0.429,0.429,0.0,1.0,1.0,0.0,0.0
10.0,9.0,7.0,0.0,0.233,0.7,0.001,0.066,1.0,1.0,0.0,0.0
10.0,9.0,7.0,1.0,0.234,0.701,0.001,0.065,1.0,1.0,0.0,0.0
10.0,9.0,7.0,2.0,0.234,0.701,0.002,0.063,1.0,1.0,0.0,0.0
10.0,9.0,7.0,3.0,0.234,0.702,0.002,0.061,1.0,1.0,0.0,0.0
10.0,9.0,7.0,4.0,0.234,0.703,0.004,0.059,1.0,1.0,0.0,0.0
10.0,9.0,7.0,5.0,0.235,0.704,0.008,0.054,1.0,1.0,0.0,0.0
10.0,9.0,7.0,6.0,0.234,0.703,0.016,0.047,1.0,1.0,0.0,0.0
10.0,9.0,7.0,7.0,0.233,0.698,0.035,0.035,1.0,1.0,0.0,0.0
10.0,9.0,7.0,8.0,0.225,0.674,0.084,0.017,1.0,1.0,0.0,0.0
10.0,9.0,7.0,9.0,0.2,0.6,0.2,0.0,1.0,1.0,0.0,0.0
10.0,9.0,7.0,10.0,0.143,0.429,0.429,0.0,1.0,1.0,0.0,0.0
10.0,9.0,8.0,0.0,0.223,0.668,0.0,0.109,1.0,1.0,0.0,0.0
10.0,9.0,8.0,1.0,0.223,0.668,0.0,0.108,1.0,1.0,0.0,0.0
10.0,9.0,8.0,2.0,0.223,0.669,0.001,0.108,1.0,1.0,0.0,0.0
10.0,9.0,8.0,3.0,0.223,0.669,0.001,0.107,1.0,1.0,0.0,0.0
10.0,9.0,8.0,4.0,0.223,0.67,0.001,0.105,1.0,1.0,0.0,0.0
10.0,9.0,8.0,5.0,0.224,0.672,0.003,0.102,1.0,1.0,0.0,0.0
10.0,9.0,8.0,6.0,0.224,0.673,0.006,0.096,1.0,1.0,0.0,0.0
10.0,9.0,8.0,7.0,0.225,0.674,0.017,0.084,1.0,1.0,0.0,0.0
10.0,9.0,8.0,8.0,0.222,0.667,0.056,0.056,1.0,1.0,0.0,0.0
10.0,9.0,8.0,9.0,0.2,0.6,0.2,0.0,1.0,1.0,0.0,0.0
10.0,9.0,8.0,10.0,0.143,0.429,0.429,0.0,1.0,1.0,0.0,0.0
10.0,9.0,9.0,0.0,0.2,0.6,0.0,0.2,1.0,1.0,0.0,0.0
10.0,9.0,9.0,1.0,0.2,0.6,0.0,0.2,1.0,1.0,0.0,0.0
10.0,9.0,9.0,2.0,0.2,0.6,0.0,0.2,1.0,1.0,0.0,0.0
10.0,9.0,9.0,3.0,0.2,0.6,0.0,0.2,1.0,1.0,0.0,0.0
10.0,9.0,9.0,4.0,0.2,0.6,0.0,0.2,1.0,1.0,0.0,0.0
10.0,9.0,9.0,5.0,0.2,0.6,0.0,0.2,1.0,1.0,0.0,0.0
10.0,9.0,9.0,6.0,0.2,0.6,0.0,0.2,1.0,1.0,0.0,0.0
10.0,9.0,9.0,7.0,0.2,0.6,0.0,0.2,1.0,1.0,0.0,0.0
10.0,9.0,9.0,8.0,0.2,0.6,0.0,0.2,1.0,1.0,0.0,0.0
10.0,9.0,10.0,0.0,0.143,0.429,0.0,0.429,1.0,1.0,0.0,0.0
10.0,9.0,10.0,1.0,0.143,0.429,0.0,0.429,1.0,1.0,0.0,0.0
10.0,9.0,10.0,2.0,0.143,0.429,0.0,0.429,1.0,1.0,0.0,0.0
10.0,9.0,10.0,3.0,0.143,0.429,0.0,0.429,1.0,1.0,0.0,0.0
10.0,9.0,10.0,4.0,0.143,0.429,0.0,0.429,1.0,1.0,0.0,0.0
10.0,9.0,10.0,5.0,0.143,0.429,0.0,0.429,1.0,1.0,0.0,0.0
10.0,9.0,10.0,6.0,0.143,0.429,0.0,0.429,1.0,1.0,0.0,0.0
10.0,9.0,10.0,7.0,0.143,0.429,0.0,0.429,1.0,1.0,0.0,0.0
10.0,9.0,10.0,8.0,0.143,0.429,0.0,0.429,1.0,1.0,0.0,0.0
10.0,10.0,0.0,0.0,0.496,0.496,0.004,0.004,1.0,1.0,-0.0,-0.0
10.0,10.0,0.0,1.0,0.496,0.496,0.005,0.003,1.0,1.0,-0.0,-0.0
10.0,10.0,0.0,2.0,0.495,0.495,0.007,0.003,1.0,1.0,-0.0,-0.0
10.0,10.0,0.0,3.0,0.494,0.494,0.009,0.002,1.0,1.0,-0.0,-0.0
10.0,10.0,0.0,4.0,0.492,0.492,0.013,0.002,1.0,1.0,-0.0,-0.0
10.0,10.0,0.0,5.0,0.49,0.49,0.019,0.001,1.0,1.0,-0.0,-0.0
10.0,10.0,0.0,6.0,0.485,0.485,0.029,0.001,1.0,1.0,-0.0,-0.0
10.0,10.0,0.0,7.0,0.477,0.477,0.045,0.0,1.0,1.0,-0.0,-0.0
10.0,10.0,0.0,8.0,0.462,0.462,0.075,0.0,1.0,1.0,-0.0,-0.0
10.0,10.0,0.0,9.0,0.429,0.429,0.143,0.0,1.0,1.0,-0.0,0.0
10.0,10.0,0.0,10.0,0.333,0.333,0.333,-0.0,1.0,1.0,-0.0,0.0
10.0,10.0,1.0,0.0,0.496,0.496,0.003,0.005,1.0,1.0,-0.0,-0.0
10.0,10.0,1.0,1.0,0.495,0.495,0.005,0.005,1.0,1.0,-0.0,-0.0
10.0,10.0,1.0,2.0,0.495,0.495,0.006,0.004,1.0,1.0,-0.0,-0.0
10.0,10.0,1.0,3.0,0.494,0.494,0.009,0.003,1.0,1.0,-0.0,-0.0
10.0,10.0,1.0,4.0,0.492,0.492,0.012,0.003,1.0,1.0,-0.0,-0.0
10.0,10.0,1.0,5.0,0.49,0.49,0.018,0.002,1.0,1.0,-0.0,-0.0
10.0,10.0,1.0,6.0,0.485,0.485,0.028,0.001,1.0,1.0,-0.0,-0.0
10.0,10.0,1.0,7.0,0.478,0.478,0.044,0.001,1.0,1.0,-0.0,-0.0
10.0,10.0,1.0,8.0,0.462,0.462,0.075,0.0,1.0,1.0,-0.0,-0.0
10.0,10.0,1.0,9.0,0.429,0.429,0.143,0.0,1.0,1.0,-0.0,0.0
10.0,10.0,1.0,10.0,0.333,0.333,0.333,-0.0,1.0,1.0,-0.0,0.0
10.0,10.0,2.0,0.0,0.495,0.495,0.003,0.007,1.0,1.0,-0.0,-0.0
10.0,10.0,2.0,1.0,0.495,0.495,0.004,0.006,1.0,1.0,-0.0,-0.0
10.0,10.0,2.0,2.0,0.495,0.495,0.005,0.005,1.0,1.0,-0.0,-0.0
10.0,10.0,2.0,3.0,0.494,0.494,0.008,0.005,1.0,1.0,-0.0,-0.0
10.0,10.0,2.0,4.0,0.492,0.492,0.011,0.004,1.0,1.0,-0.0,-0.0
10.0,10.0,2.0,5.0,0.49,0.49,0.017,0.003,1.0,1.0,-0.0,-0.0
10.0,10.0,2.0,6.0,0.486,0.486,0.027,0.002,1.0,1.0,-0.0,-0.0
10.0,10.0,2.0,7.0,0.478,0.478,0.043,0.001,1.0,1.0,-0.0,-0.0
10.0,10.0,2.0,8.0,0.463,0.463,0.074,0.0,1.0,1.0,-0.0,-0.0
10.0,10.0,2.0,9.0,0.429,0.429,0.143,0.0,1.0,1.0,-0.0,0.0
10.0,10.0,2.0,10.0,0.333,0.333,0.333,-0.0,1.0,1.0,-0.0,0.0
10.0,10.0,3.0,0.0,0.494,0.494,0.002,0.009,1.0,1.0,-0.0,-0.0
10.0,10.0,3.0,1.0,0.494,0.494,0.003,0.009,1.0,1.0,-0.0,-0.0
10.0,10.0,3.0,2.0,0.494,0.494,0.005,0.008,1.0,1.0,-0.0,-0.0
10.0,10.0,3.0,3.0,0.493,0.493,0.007,0.007,1.0,1.0,-0.0,-0.0
10.0,10.0,3.0,4.0,0.492,0.492,0.01,0.006,1.0,1.0,-0.0,-0.0
10.0,10.0,3.0,5.0,0.49,0.49,0.016,0.004,1.0,1.0,-0.0,-0.0
10.0,10.0,3.0,6.0,0.486,0.486,0.025,0.003,1.0,1.0,-0.0,-0.0
10.0,10.0,3.0,7.0,0.478,0.478,0.042,0.002,1.0,1.0,-0.0,-0.0
10.0,10.0,3.0,8.0,0.463,0.463,0.074,0.001,1.0,1.0,-0.0,-0.0
10.0,10.0,3.0,9.0,0.429,0.429,0.143,0.0,1.0,1.0,-0.0,0.0
10.0,10.0,3.0,10.0,0.333,0.333,0.333,-0.0,1.0,1.0,-0.0,0.0
10.0,10.0,4.0,0.0,0.492,0.492,0.002,0.013,1.0,1.0,-0.0,-0.0
10.0,10.0,4.0,1.0,0.492,0.492,0.003,0.012,1.0,1.0,-0.0,-0.0
10.0,10.0,4.0,2.0,0.492,0.492,0.004,0.011,1.0,1.0,-0.0,-0.0
10.0,10.0,4.0,3.0,0.492,0.492,0.006,0.01,1.0,1.0,-0.0,-0.0
10.0,10.0,4.0,4.0,0.491,0.491,0.009,0.009,1.0,1.0,-0.0,-0.0
10.0,10.0,4.0,5.0,0.49,0.49,0.014,0.007,1.0,1.0,-0.0,-0.0
10.0,10.0,4.0,6.0,0.486,0.486,0.023,0.005,1.0,1.0,-0.0,-0.0
10.0,10.0,4.0,7.0,0.479,0.479,0.04,0.003,1.0,1.0,-0.0,-0.0
10.0,10.0,4.0,8.0,0.463,0.463,0.072,0.001,1.0,1.0,-0.0,-0.0
10.0,10.0,4.0,9.0,0.429,0.429,0.143,0.0,1.0,1.0,-0.0,0.0
10.0,10.0,4.0,10.0,0.333,0.333,0.333,-0.0,1.0,1.0,-0.0,0.0
10.0,10.0,5.0,0.0,0.49,0.49,0.001,0.019,1.0,1.0,-0.0,-0.0
10.0,10.0,5.0,1.0,0.49,0.49,0.002,0.018,1.0,1.0,-0.0,-0.0
10.0,10.0,5.0,2.0,0.49,0.49,0.003,0.017,1.0,1.0,-0.0,-0.0
10.0,10.0,5.0,3.0,0.49,0.49,0.004,0.016,1.0,1.0,-0.0,-0.0
10.0,10.0,5.0,4.0,0.49,0.49,0.007,0.014,1.0,1.0,-0.0,-0.0
10.0,10.0,5.0,5.0,0.488,0.488,0.012,0.012,1.0,1.0,-0.0,-0.0
10.0,10.0,5.0,6.0,0.486,0.486,0.02,0.009,1.0,1.0,-0.0,-0.0
10.0,10.0,5.0,7.0,0.479,0.479,0.037,0.005,1.0,1.0,-0.0,-0.0
10.0,10.0,5.0,8.0,0.464,0.464,0.07,0.002,1.0,1.0,-0.0,-0.0
10.0,10.0,5.0,9.0,0.429,0.429,0.143,0.0,1.0,1.0,-0.0,0.0
10.0,10.0,5.0,10.0,0.333,0.333,0.333,-0.0,1.0,1.0,-0.0,0.0
10.0,10.0,6.0,0.0,0.485,0.485,0.001,0.029,1.0,1.0,-0.0,-0.0
10.0,10.0,6.0,1.0,0.485,0.485,0.001,0.028,1.0,1.0,-0.0,-0.0
10.0,10.0,6.0,2.0,0.486,0.486,0.002,0.027,1.0,1.0,-0.0,-0.0
10.0,10.0,6.0,3.0,0.486,0.486,0.003,0.025,1.0,1.0,-0.0,-0.0
10.0,10.0,6.0,4.0,0.486,0.486,0.005,0.023,1.0,1.0,-0.0,-0.0
10.0,10.0,6.0,5.0,0.486,0.486,0.009,0.02,1.0,1.0,-0.0,-0.0
10.0,10.0,6.0,6.0,0.484,0.484,0.016,0.016,1.0,1.0,-0.0,-0.0
10.0,10.0,6.0,7.0,0.479,0.479,0.032,0.011,1.0,1.0,-0.0,-0.0
10.0,10.0,6.0,8.0,0.465,0.465,0.066,0.004,1.0,1.0,-0.0,-0.0
10.0,10.0,6.0,9.0,0.429,0.429,0.143,0.0,1.0,1.0,-0.0,0.0
10.0,10.0,6.0,10.0,0.333,0.333,0.333,-0.0,1.0,1.0,-0.0,0.0
10.0,10.0,7.0,0.0,0.477,0.477,0.0,0.045,1.0,1.0,-0.0,-0.0
10.0,10.0,7.0,1.0,0.478,0.478,0.001,0.044,1.0,1.0,-0.0,-0.0
10.0,10.0,7.0,2.0,0.478,0.478,0.001,0.043,1.0,1.0,-0.0,-0.0
10.0,10.0,7.0,3.0,0.478,0.478,0.002,0.042,1.0,1.0,-0.0,-0.0
10.0,10.0,7.0,4.0,0.479,0.479,0.003,0.04,1.0,1.0,-0.0,-0.0
10.0,10.0,7.0,5.0,0.479,0.479,0.005,0.037,1.0,1.0,-0.0,-0.0
10.0,10.0,7.0,6.0,0.479,0.479,0.011,0.032,1.0,1.0,-0.0,-0.0
10.0,10.0,7.0,7.0,0.476,0.476,0.024,0.024,1.0,1.0,-0.0,-0.0
10.0,10.0,7.0,8.0,0.465,0.465,0.058,0.012,1.0,1.0,-0.0,-0.0
10.0,10.0,7.0,9.0,0.429,0.429,0.143,0.0,1.0,1.0,-0.0,0.0
10.0,10.0,7.0,10.0,0.333,0.333,0.333,-0.0,1.0,1.0,-0.0,0.0
10.0,10.0,8.0,0.0,0.462,0.462,0.0,0.075,1.0,1.0,-0.0,-0.0
10.0,10.0,8.0,1.0,0.462,0.462,0.0,0.075,1.0,1.0,-0.0,-0.0
10.0,10.0,8.0,2.0,0.463,0.463,0.0,0.074,1.0,1.0,-0.0,-0.0
10.0,10.0,8.0,3.0,0.463,0.463,0.001,0.074,1.0,1.0,-0.0,-0.0
10.0,10.0,8.0,4.0,0.463,0.463,0.001,0.072,1.0,1.0,-0.0,-0.0
10.0,10.0,8.0,5.0,0.464,0.464,0.002,0.07,1.0,1.0,-0.0,-0.0
10.0,10.0,8.0,6.0,0.465,0.465,0.004,0.066,1.0,1.0,-0.0,-0.0
10.0,10.0,8.0,7.0,0.465,0.465,0.012,0.058,1.0,1.0,-0.0,-0.0
10.0,10.0,8.0,8.0,0.462,0.462,0.038,0.038,1.0,1.0,-0.0,-0.0
10.0,10.0,8.0,9.0,0.429,0.429,0.143,0.0,1.0,1.0,-0.0,0.0
10.0,10.0,8.0,10.0,0.333,0.333,0.333,-0.0,1.0,1.0,-0.0,0.0
10.0,10.0,9.0,0.0,0.429,0.429,0.0,0.143,1.0,1.0,0.0,-0.0
10.0,10.0,9.0,1.0,0.429,0.429,0.0,0.143,1.0,1.0,0.0,-0.0
10.0,10.0,9.0,2.0,0.429,0.429,0.0,0.143,1.0,1.0,0.0,-0.0
10.0,10.0,9.0,3.0,0.429,0.429,0.0,0.143,1.0,1.0,0.0,-0.0
10.0,10.0,9.0,4.0,0.429,0.429,0.0,0.143,1.0,1.0,0.0,-0.0
10.0,10.0,9.0,5.0,0.429,0.429,0.0,0.143,1.0,1.0,0.0,-0.0
10.0,10.0,9.0,6.0,0.429,0.429,0.0,0.143,1.0,1.0,0.0,-0.0
10.0,10.0,9.0,7.0,0.429,0.429,0.0,0.143,1.0,1.0,0.0,-0.0
10.0,10.0,9.0,8.0,0.429,0.429,0.0,0.143,1.0,1.0,0.0,-0.0
10.0,10.0,10.0,0.0,0.333,0.333,-0.0,0.333,1.0,1.0,0.0,-0.0
10.0,10.0,10.0,1.0,0.333,0.333,-0.0,0.333,1.0,1.0,0.0,-0.0
10.0,10.0,10.0,2.0,0.333,0.333,-0.0,0.333,1.0,1.0,0.0,-0.0
10.0,10.0,10.0,3.0,0.333,0.333,-0.0,0.333,1.0,1.0,0.0,-0.0
10.0,10.0,10.0,4.0,0.333,0.333,-0.0,0.333,1.0,1.0,0.0,-0.0
10.0,10.0,10.0,5.0,0.333,0.333,-0.0,0.333,1.0,1.0,0.0,-0.0
10.0,10.0,10.0,6.0,0.333,0.333,-0.0,0.333,1.0,1.0,0.0,-0.0
10.0,10.0,10.0,7.0,0.333,0.333,-0.0,0.333,1.0,1.0,0.0,-0.0
10.0,10.0,10.0,8.0,0.333,0.333,-0.0,0.333,1.0,1.0,0.0,-0.0
11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.667,0.0,0.0
11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.643,0.0,0.0
11.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.619,0.0,0.0
11.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.595,0.0,0.0
11.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.571,0.0,0.0
11.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.55,0.0,0.0
11.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.531,0.0,0.0
11.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.516,0.0,0.0
11.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.505,0.0,0.0
11.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0
11.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0
11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.643,0.0,0.0
11.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.615,0.0,0.0
11.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.587,0.0,0.0
11.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.559,0.0,0.0
11.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.531,0.0,0.0
11.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.505,0.0,0.0
11.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.483,0.0,0.0
11.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.464,0.0,0.0
11.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.451,0.0,0.0
11.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.444,0.0,0.0
11.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.444,0.0,0.0
11.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.619,0.0,0.0
11.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.587,0.0,0.0
11.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.554,0.0,0.0
11.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.521,0.0,0.0
11.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.489,0.0,0.0
11.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.458,0.0,0.0
11.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.43,0.0,0.0
11.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.408,0.0,0.0
11.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.392,0.0,0.0
11.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.384,0.0,0.0
11.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.384,0.0,0.0
11.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.595,0.0,0.0
11.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.559,0.0,0.0
11.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.521,0.0,0.0
11.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.483,0.0,0.0
11.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.444,0.0,0.0
11.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.408,0.0,0.0
11.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.375,0.0,0.0
11.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.348,0.0,0.0
11.0,0.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.328,0.0,0.0
11.0,0.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.318,0.0,0.0
11.0,0.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.318,0.0,0.0
11.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.571,0.0,0.0
11.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.531,0.0,0.0
11.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.489,0.0,0.0
11.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.444,0.0,0.0
11.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0
11.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.357,0.0,0.0
11.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.318,0.0,0.0
11.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.286,0.0,0.0
11.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.262,0.0,0.0
